lesson_log_id,student_id,score,understanding,focus
15353,246.0,84,0.84,0.7052561685174816
15354,246.0,34,0.34,0.41998814735515094
15355,246.0,57,0.57,0.4861950828291206
15356,246.0,58,0.58,0.3003368507024858
15357,246.0,77,0.77,0.7784111496580459
15358,246.0,42,0.42,0.4038740675199174
15359,246.0,92,0.92,0.8563808104021269
15360,246.0,61,0.61,0.4937274364717472
15361,246.0,49,0.49,0.8371750465416257
15362,246.0,74,0.74,0.5524289740719196
15363,246.0,81,0.81,1.0
15364,246.0,82,0.82,0.9659736684021817
15365,246.0,55,0.55,0.6094604148817133
15366,246.0,43,0.43,1.0
15367,246.0,81,0.81,0.8827737806894704
15368,246.0,35,0.35,0.4100963967255374
15369,246.0,83,0.83,0.6096032506122907
15370,247.0,34,0.34,0.8756745939377025
15371,247.0,78,0.78,0.8305395040314274
15372,247.0,85,0.85,0.7006627563065096
15373,247.0,83,0.83,1.0
15374,247.0,78,0.78,0.42865260345819184
15375,247.0,88,0.88,0.8704268046292962
15376,247.0,74,0.74,0.8331648748180615
15377,247.0,85,0.85,0.4264349404765411
15378,247.0,86,0.86,0.4571526280804136
15379,247.0,75,0.75,0.8386578717389268
15380,247.0,81,0.81,0.6775073420031695
15381,247.0,36,0.36,0.5770370653357781
15382,247.0,50,0.5,0.6921561445906191
15383,247.0,42,0.42,0.9722094727306104
15384,247.0,38,0.38,0.9136992347562222
15385,247.0,76,0.76,0.43107956006024584
15386,247.0,36,0.36,0.5118181978780555
15387,247.0,75,0.75,1.0
15388,247.0,70,0.7,1.0
15389,247.0,62,0.62,0.35829068667340025
15390,247.0,81,0.81,0.5546686735479501
15391,247.0,79,0.79,0.4288733029974234
15392,247.0,79,0.79,0.4256747860285815
15393,247.0,52,0.52,0.6052134921023039
15394,247.0,52,0.52,0.8251382742217623
15395,247.0,48,0.48,0.7902093084324298
15396,247.0,84,0.84,0.6129362596868725
15397,247.0,49,0.49,0.677710436824363
15398,247.0,39,0.39,0.7795489930893723
15399,247.0,47,0.47,0.9859222188188865
15400,247.0,79,0.79,0.7248363231940141
15401,247.0,83,0.83,0.830548630780424
15402,247.0,64,0.64,0.6900152106261009
15403,247.0,62,0.62,0.2
15404,247.0,61,0.61,0.8840430810381918
15405,247.0,90,0.9,0.8858566435434505
15406,247.0,34,0.34,0.8123526979762112
15407,247.0,60,0.6,0.8365305435128451
15408,247.0,54,0.54,0.5855587010438255
15409,247.0,58,0.58,0.6293584208961096
15410,248.0,74,0.74,0.6372986629544513
15411,248.0,66,0.66,0.6921406914660562
15412,248.0,53,0.53,0.6722836033535277
15413,248.0,52,0.52,0.8739918538732702
15414,248.0,63,0.63,0.4134796725827204
15415,248.0,51,0.51,0.9872317012748477
15416,248.0,74,0.74,0.5496116757702689
15417,248.0,52,0.52,0.659295520456383
15418,248.0,41,0.41,0.639102943698052
15419,248.0,82,0.82,0.9046019768432874
15420,248.0,52,0.52,0.4895255955128103
15421,248.0,42,0.42,0.7323741657558163
15422,248.0,81,0.81,0.9390099519221973
15423,248.0,79,0.79,0.6566756715835664
15424,248.0,79,0.79,0.7887833591709652
15425,248.0,90,0.9,0.6838912653922249
15426,248.0,67,0.67,0.4163191345025468
15427,248.0,74,0.74,0.8553926719983873
15428,248.0,68,0.68,0.8752990900304103
15429,248.0,73,0.73,0.6131256772568543
15430,248.0,89,0.89,0.7913066346492102
15431,248.0,77,0.77,0.43768981974352894
15432,248.0,73,0.73,0.6945965664711893
15433,248.0,88,0.88,0.5875556346908513
15434,248.0,87,0.87,0.7939368962181647
15435,248.0,71,0.71,0.7673749380745547
15436,248.0,70,0.7,0.7846206103678343
15437,248.0,39,0.39,0.6376493321931316
15438,248.0,80,0.8,0.5778224415858265
15439,248.0,71,0.71,0.6085018791009357
15440,248.0,48,0.48,0.9275594943164159
15441,248.0,69,0.69,0.5944143907134151
15442,248.0,47,0.47,0.32560102297137017
15443,248.0,87,0.87,0.4243562592960057
15444,248.0,65,0.65,0.7058982389197057
15445,248.0,42,0.42,0.7446148546474263
15446,248.0,58,0.58,0.32399847952631006
15447,248.0,75,0.75,0.4402103478929219
15448,248.0,86,0.86,1.0
15449,248.0,89,0.89,0.7779730909069881
15450,248.0,95,0.95,0.8814099637811055
15451,248.0,76,0.76,0.5795641299062262
15452,248.0,79,0.79,0.5155230741876625
15453,248.0,32,0.32,0.6735534541659611
15454,248.0,94,0.94,0.5692198485810906
15455,248.0,87,0.87,0.748841718977417
15456,248.0,61,0.61,0.6758910664298637
15457,248.0,90,0.9,0.6742728156340921
15458,248.0,57,0.57,0.46286324175121807
15459,248.0,50,0.5,0.3596336661414646
15460,248.0,46,0.46,0.8089036900293258
15461,249.0,75,0.75,1.0
15462,249.0,82,0.82,0.5843167524643595
15463,249.0,65,0.65,0.5490053728325581
15464,249.0,57,0.57,0.48046604501555656
15465,249.0,67,0.67,0.6390120882249289
15466,249.0,87,0.87,0.611752750985493
15467,249.0,45,0.45,0.8021683958923741
15468,249.0,62,0.62,0.524238214166818
15469,249.0,91,0.91,0.8106241559360186
15470,249.0,76,0.76,0.3820138656491531
15471,249.0,85,0.85,0.5666163339614502
15472,249.0,93,0.93,0.6342694624094665
15473,249.0,67,0.67,0.62312136180663
15474,249.0,76,0.76,0.6062389349578374
15475,249.0,46,0.46,0.8052199890989323
15476,249.0,42,0.42,0.7880193026800755
15477,249.0,72,0.72,0.6410646640410688
15478,249.0,62,0.62,0.5306716820647723
15479,249.0,46,0.46,0.5569740857081462
15480,249.0,87,0.87,0.9089208919898859
15481,249.0,54,0.54,1.0
15482,249.0,70,0.7,0.5799201220627883
15483,249.0,78,0.78,0.8164161489110536
15484,249.0,81,0.81,0.711493109940104
15485,249.0,66,0.66,0.652637625042135
15486,249.0,49,0.49,1.0
15487,249.0,100,1.0,0.7366993025405286
15488,249.0,86,0.86,0.5633429473564829
15489,249.0,83,0.83,0.5415402632860032
15490,249.0,87,0.87,0.7403011492502716
15491,249.0,74,0.74,0.9416337435380666
15492,249.0,94,0.94,0.9833349681447836
15493,249.0,79,0.79,0.650002923061298
15494,249.0,76,0.76,0.6011299760101121
15495,249.0,87,0.87,0.45930486894998634
15496,249.0,73,0.73,0.2899412214950456
15497,249.0,92,0.92,0.6907675897860864
15498,249.0,84,0.84,0.5909510861396187
15499,249.0,89,0.89,0.6838031771099538
15500,249.0,58,0.58,0.7751171497914742
15501,249.0,39,0.39,0.589873016969082
15502,249.0,45,0.45,0.7734256638106725
15503,249.0,53,0.53,0.7060647743699943
15504,249.0,57,0.57,0.9483815061309449
15505,249.0,38,0.38,0.5637980654452059
15506,249.0,34,0.34,1.0
15507,249.0,56,0.56,0.6094994304617898
15508,249.0,78,0.78,1.0
15509,249.0,71,0.71,0.7054685988541787
15510,249.0,68,0.68,0.7253232224270408
15511,249.0,57,0.57,0.5499430093562694
15512,249.0,89,0.89,0.6132846366276148
15513,249.0,66,0.66,0.6692985746701778
15514,249.0,66,0.66,0.9336730551422602
15515,249.0,78,0.78,0.579642498227877
15516,249.0,44,0.44,0.9011657241318414
15517,250.0,51,0.51,0.5146565675059831
15518,250.0,75,0.75,0.6572068553546762
15519,250.0,67,0.67,0.7432970712975691
15520,250.0,100,1.0,0.3556318918068638
15521,250.0,81,0.81,0.7208372186723154
15522,250.0,88,0.88,0.5436021238645844
15523,250.0,52,0.52,0.5933029479708306
15524,250.0,77,0.77,0.5865933318982737
15525,250.0,48,0.48,0.6659832791330974
15526,250.0,72,0.72,0.5710170766047445
15527,250.0,63,0.63,0.6404042666415938
15528,250.0,80,0.8,0.3084807412378915
15529,250.0,88,0.88,0.7229469748529981
15530,250.0,68,0.68,0.6488869379258456
15531,250.0,71,0.71,0.31207063696040666
15532,250.0,64,0.64,0.7845039488115038
15533,250.0,37,0.37,0.7108170825543028
15534,250.0,41,0.41,0.524015879498986
15535,250.0,91,0.91,0.6188022796870378
15536,250.0,48,0.48,0.9397818900313563
15537,250.0,42,0.42,0.7366140220227194
15538,250.0,97,0.97,0.35801831112925864
15539,250.0,31,0.31,0.23550258988129208
15540,250.0,50,0.5,1.0
15541,250.0,86,0.86,0.4748170185823914
15542,250.0,66,0.66,0.8546106612091955
15543,250.0,88,0.88,0.593430924706085
15544,250.0,52,0.52,0.5366188507259018
15545,250.0,56,0.56,0.9849624372732546
15546,250.0,82,0.82,0.6317503361342476
15547,250.0,74,0.74,0.3415901228113183
15548,250.0,72,0.72,0.9088997288283627
15549,250.0,91,0.91,0.4031347128228482
15550,250.0,49,0.49,0.7889003387060863
15551,250.0,90,0.9,0.6803216345783956
15552,250.0,86,0.86,0.7589056650018458
15553,250.0,60,0.6,0.5614867210385829
15554,250.0,91,0.91,0.824382740041691
15555,250.0,88,0.88,0.6550876064655032
15556,250.0,49,0.49,0.6329574413646165
15557,250.0,47,0.47,1.0
15558,250.0,61,0.61,0.6298861214893211
15559,250.0,72,0.72,0.8380146319961983
15560,250.0,46,0.46,0.7294450022025385
15561,250.0,78,0.78,0.6108414569016114
15562,250.0,91,0.91,0.6918295320881184
15563,250.0,56,0.56,1.0
15564,250.0,58,0.58,0.9543111826941713
15565,250.0,94,0.94,0.798922820387164
15566,250.0,43,0.43,0.4383050738149353
15567,250.0,76,0.76,0.5358196946287813
15568,250.0,38,0.38,0.8371800716168589
15569,250.0,44,0.44,0.8005598393622211
15570,250.0,52,0.52,0.6305871893626114
15571,250.0,42,0.42,1.0
15572,250.0,69,0.69,0.6839813213013128
15573,250.0,39,0.39,0.5556104567310556
15574,250.0,84,0.84,0.7489570175933143
15575,250.0,42,0.42,0.8374098693447654
15576,251.0,81,0.81,0.8015886157090051
15577,251.0,37,0.37,0.6884495005497344
15578,251.0,51,0.51,0.730650699863623
15579,251.0,54,0.54,0.7203456889084467
15580,251.0,39,0.39,0.8389191318138861
15581,251.0,85,0.85,0.6566607827143295
15582,251.0,59,0.59,0.6463210358249994
15583,251.0,30,0.3,0.718035699338513
15584,251.0,48,0.48,0.8678857838395387
15585,251.0,47,0.47,0.34605783337494267
15586,251.0,57,0.57,0.44632712427707727
15587,251.0,40,0.4,0.6928318039707669
15588,251.0,54,0.54,0.862169611392572
15589,251.0,37,0.37,0.6528470525949284
15590,251.0,41,0.41,0.5315052412926813
15591,251.0,33,0.33,0.8492994406528777
15592,251.0,77,0.77,0.6905530366873833
15593,251.0,82,0.82,0.9071078035550832
15594,251.0,74,0.74,0.8070420570287337
15595,251.0,46,0.46,0.4538003624989476
15596,251.0,87,0.87,0.8554324771852864
15597,251.0,71,0.71,0.6138824857768607
15598,251.0,78,0.78,0.48866417501856263
15599,251.0,64,0.64,0.7273102343438664
15600,251.0,86,0.86,0.7246661515237749
15601,251.0,80,0.8,0.5439064024191562
15602,251.0,48,0.48,0.7280156911073731
15603,251.0,51,0.51,0.6956362406260147
15604,251.0,61,0.61,0.796207362618863
15605,251.0,61,0.61,0.24689044167205793
15606,251.0,83,0.83,0.35783837673640456
15607,251.0,49,0.49,1.0
15608,251.0,76,0.76,0.7360038278829283
15609,251.0,53,0.53,0.8334524694529873
15610,251.0,48,0.48,0.5647905510441857
15611,251.0,78,0.78,0.4763126992445574
15612,251.0,51,0.51,0.6161255626166525
15613,251.0,47,0.47,0.5580172205716121
15614,251.0,50,0.5,0.7017545550376287
15615,251.0,48,0.48,0.7548567431411685
15616,251.0,80,0.8,0.5426612682136607
15617,251.0,60,0.6,0.6642284348808474
15618,251.0,66,0.66,0.9301483001820718
15619,251.0,58,0.58,0.8234309096835501
15620,251.0,55,0.55,0.430833740827172
15621,251.0,40,0.4,0.8791909835532601
15622,251.0,51,0.51,0.6527316753757922
15623,251.0,40,0.4,0.8140916120198556
15624,251.0,29,0.29,0.9314013395631224
15625,251.0,85,0.85,0.9647491097851
15626,251.0,88,0.88,0.5756456977714391
15627,251.0,81,0.81,0.49044019127957394
15628,251.0,52,0.52,0.7477009747617189
15629,251.0,75,0.75,0.5320564885769307
15630,251.0,42,0.42,0.725348973230163
15631,251.0,73,0.73,0.7542905588553216
15632,251.0,95,0.95,0.9000000052154487
15633,251.0,89,0.89,0.6405071650685481
15634,251.0,70,0.7,0.65753909168468
15635,251.0,80,0.8,0.6148564518889674
15636,251.0,86,0.86,0.3426084671145856
15637,251.0,60,0.6,0.7172041697872727
15638,251.0,51,0.51,0.8216275107542717
15639,251.0,65,0.65,0.6288330129301074
15640,251.0,46,0.46,1.0
15641,251.0,42,0.42,0.9084586947405102
15642,252.0,76,0.76,0.5824628092621879
15643,252.0,69,0.69,0.8369365375212698
15644,252.0,89,0.89,1.0
15645,252.0,77,0.77,0.8323030410857761
15646,252.0,50,0.5,0.8658975179713483
15647,252.0,81,0.81,0.7881802726984998
15648,252.0,84,0.84,0.322756886956421
15649,252.0,31,0.31,0.8181783451752145
15650,252.0,70,0.7,0.4626457164695838
15651,252.0,89,0.89,0.6627292907795067
15652,252.0,83,0.83,0.925360384857935
15653,252.0,28,0.28,0.9034482702378557
15654,252.0,49,0.49,0.6538941176638684
15655,252.0,74,0.74,0.35078126708655033
15656,252.0,50,0.5,0.5669231122007637
15657,252.0,51,0.51,0.6958698976794021
15658,252.0,83,0.83,0.7349419297261358
15659,252.0,42,0.42,0.5081910645176075
15660,252.0,49,0.49,0.6926243881410494
15661,252.0,60,0.6,0.48361452694074025
15662,252.0,41,0.41,0.8449601355101651
15663,252.0,70,0.7,0.6583267974166628
15664,252.0,53,0.53,0.7321154075668562
15665,252.0,76,0.76,0.578212889773774
15666,252.0,51,0.51,1.0
15667,252.0,80,0.8,0.6858143562254236
15668,252.0,80,0.8,1.0
15669,252.0,73,0.73,0.5339846601572797
15670,252.0,65,0.65,0.8561512004776207
15671,252.0,72,0.72,0.7901165962928459
15672,252.0,70,0.7,0.32824608870959837
15673,252.0,93,0.93,0.7055067619357319
15674,252.0,47,0.47,0.8826658823893275
15675,252.0,76,0.76,0.8944374139636185
15676,252.0,50,0.5,0.40669768305082205
15677,252.0,87,0.87,0.398813200998643
15678,252.0,41,0.41,0.8611760178013754
15679,252.0,81,0.81,0.7291195013651324
15680,252.0,37,0.37,0.8743926763534482
15681,252.0,66,0.66,0.8198975047136361
15682,252.0,90,0.9,0.8554377475345741
15683,252.0,62,0.62,0.5660817212720215
15684,252.0,90,0.9,0.3851934073962422
15685,252.0,83,0.83,0.9876912476325281
15686,252.0,53,0.53,0.6608948437941278
15687,252.0,76,0.76,0.5792483262537745
15688,252.0,93,0.93,0.5826937419131417
15689,252.0,65,0.65,0.5517545165151715
15690,252.0,53,0.53,1.0
15691,252.0,40,0.4,0.75733145371343
15692,252.0,52,0.52,0.484866478086343
15693,252.0,44,0.44,0.9916384954362241
15694,252.0,43,0.43,1.0
15695,252.0,52,0.52,0.7458783881499941
15696,252.0,29,0.29,0.6796931249528966
15697,253.0,51,0.51,0.5761853799138208
15698,253.0,86,0.86,0.6808029808039572
15699,253.0,77,0.77,0.8513671823983703
15700,253.0,95,0.95,0.5075139255369107
15701,253.0,74,0.74,0.4289075338968696
15702,253.0,87,0.87,0.5300080152052398
15703,253.0,78,0.78,0.9634043948961182
15704,253.0,84,0.84,0.7459553520669825
15705,253.0,32,0.32,1.0
15706,253.0,53,0.53,0.8488443798253857
15707,253.0,83,0.83,0.6258320949508359
15708,253.0,85,0.85,0.8481657951659836
15709,253.0,81,0.81,1.0
15710,253.0,78,0.78,0.7053810366580653
15711,253.0,49,0.49,0.8105957674291776
15712,253.0,80,0.8,0.7026418290129534
15713,253.0,73,0.73,0.6730782861019813
15714,253.0,77,0.77,0.7836213076393821
15715,253.0,51,0.51,0.8227359005640887
15716,253.0,95,0.95,0.6226850247341906
15717,253.0,86,0.86,0.6795374828906047
15718,253.0,59,0.59,0.5600034188015797
15719,253.0,28,0.28,0.5866001664645906
15720,253.0,94,0.94,0.6526274266361503
15721,253.0,28,0.28,0.5189429955846698
15722,253.0,75,0.75,1.0
15723,253.0,87,0.87,0.6968523235662624
15724,253.0,87,0.87,0.8046345529978298
15725,253.0,62,0.62,0.8800857979090847
15726,253.0,91,0.91,0.4171304519719961
15727,253.0,73,0.73,0.5436521713816626
15728,253.0,45,0.45,0.44743149556713635
15729,253.0,70,0.7,0.6301367872631057
15730,253.0,83,0.83,0.48938345102485103
15731,253.0,73,0.73,0.5384661466223141
15732,253.0,99,0.99,0.26274433064518377
15733,253.0,75,0.75,0.88836480589494
15734,253.0,80,0.8,0.5201838128684559
15735,253.0,67,0.67,0.6966932820804691
15736,253.0,74,0.74,0.2
15737,253.0,81,0.81,0.3873250938200973
15738,253.0,70,0.7,0.7356163133321348
15739,253.0,97,0.97,0.5930831464689094
15740,253.0,75,0.75,0.8550257052541925
15741,253.0,68,0.68,1.0
15742,253.0,78,0.78,0.537461055036689
15743,253.0,97,0.97,0.39379858692473685
15744,253.0,72,0.72,0.7366304077418561
15745,253.0,81,0.81,0.7895573902809523
15746,253.0,67,0.67,0.6390697831748307
15747,253.0,71,0.71,0.41275761489417856
15748,253.0,96,0.96,0.42945302297800053
15749,253.0,57,0.57,0.5310481704768089
15750,253.0,56,0.56,0.7930866180161559
15751,253.0,33,0.33,0.846402854448038
15752,253.0,36,0.36,0.5647308015051645
15753,253.0,36,0.36,0.7378602121695194
15754,253.0,47,0.47,0.3037905645853557
15755,253.0,52,0.52,0.25818418950251076
15756,253.0,41,0.41,0.44847409532445165
15757,253.0,96,0.96,0.2439168053684599
15758,253.0,46,0.46,0.40741702260438417
15759,253.0,71,0.71,0.34165228150775073
15760,254.0,52,0.52,1.0
15761,254.0,49,0.49,0.555273800737884
15762,254.0,49,0.49,0.5878881886626777
15763,254.0,46,0.46,0.8487737438065922
15764,254.0,52,0.52,0.7439982947850209
15765,254.0,72,0.72,0.6347708705404512
15766,254.0,56,0.56,0.5949633286791078
15767,254.0,38,0.38,0.85648334099509
15768,254.0,42,0.42,0.6478021331223982
15769,254.0,45,0.45,0.8599904859432281
15770,254.0,52,0.52,1.0
15771,254.0,39,0.39,0.9363992908446443
15772,254.0,86,0.86,0.702344429817173
15773,254.0,80,0.8,0.49333995163563993
15774,254.0,46,0.46,0.9103718064401072
15775,254.0,68,0.68,0.5296494990854749
15776,254.0,51,0.51,0.4656509396707402
15777,254.0,40,0.4,0.5583447323326386
15778,254.0,47,0.47,0.8483314165406518
15779,254.0,57,0.57,0.7811772930839396
15780,254.0,72,0.72,0.800623956392412
15781,254.0,68,0.68,0.3242296097683462
15782,254.0,82,0.82,0.8202027052989254
15783,254.0,82,0.82,0.9498837699479731
15784,254.0,48,0.48,0.5402771979712787
15785,254.0,44,0.44,0.5643267573615894
15786,254.0,40,0.4,0.4484592668281517
15787,254.0,83,0.83,0.878917106533735
15788,254.0,69,0.69,0.5993973894936983
15789,254.0,63,0.63,0.6189206042384133
15790,254.0,89,0.89,0.7253261198848705
15791,254.0,68,0.68,1.0
15792,254.0,72,0.72,0.8807604891901217
15793,254.0,68,0.68,0.47430874198979744
15794,254.0,40,0.4,0.7281471452853934
15795,254.0,45,0.45,0.578630845741303
15796,254.0,41,0.41,0.5520064320202178
15797,254.0,80,0.8,0.21416804749630486
15798,254.0,72,0.72,0.7135342979116903
15799,254.0,63,0.63,0.7720768540776741
15800,254.0,63,0.63,0.7047159665668568
15801,254.0,75,0.75,1.0
15802,254.0,38,0.38,0.46235278269799973
15803,254.0,51,0.51,0.6111140006548577
15804,254.0,56,0.56,1.0
15805,254.0,43,0.43,0.45934257406549994
15806,254.0,35,0.35,0.691599958406897
15807,254.0,38,0.38,0.7027336915081829
15808,254.0,40,0.4,0.36985577328852554
15809,254.0,54,0.54,0.782204210978467
15810,254.0,89,0.89,0.7193307833374879
15811,254.0,52,0.52,0.8771166468426869
15812,254.0,81,0.81,0.7132763700051409
15813,254.0,58,0.58,0.6704709640125835
15814,254.0,83,0.83,0.9270969689639639
15815,254.0,64,0.64,0.4567345108345877
15816,254.0,48,0.48,0.5820040263574457
15817,254.0,52,0.52,0.9047151191136507
15818,254.0,76,0.76,0.9670751683831798
15819,254.0,42,0.42,1.0
15820,254.0,27,0.27,0.9635244658619235
15821,254.0,82,0.82,0.47996158973316994
15822,254.0,79,0.79,0.6199109147713784
15823,254.0,68,0.68,0.7083301840321422
15824,254.0,82,0.82,0.4768140770254865
15825,254.0,93,0.93,0.566733409635644
15826,254.0,87,0.87,0.6616105689134429
15827,254.0,73,0.73,0.7885703338614214
15828,254.0,91,0.91,0.30393424260952545
15829,254.0,75,0.75,0.5042181846605713
15830,254.0,49,0.49,0.6698315116866852
15831,254.0,50,0.5,0.8923917325078037
15832,254.0,60,0.6,0.6745291819481338
15833,254.0,42,0.42,0.820130474377357
15834,254.0,41,0.41,0.4705689245042334
15835,254.0,37,0.37,0.690156049962357
15836,254.0,48,0.48,0.7181506094324935
15837,254.0,35,0.35,0.2
15838,254.0,46,0.46,0.2
15839,254.0,31,0.31,0.9148027290692
15840,254.0,48,0.48,0.4355426360413271
15841,254.0,39,0.39,0.48724939422931446
15842,254.0,45,0.45,0.8083188212346318
15843,254.0,29,0.29,0.40265502252040364
15844,254.0,61,0.61,1.0
15845,255.0,80,0.8,0.6096733307875967
15846,255.0,85,0.85,0.6022937875806023
15847,255.0,74,0.74,0.5291571264564239
15848,255.0,94,0.94,0.7910801680388992
15849,255.0,92,0.92,0.8482830189324209
15850,255.0,73,0.73,0.6375165324977641
15851,255.0,50,0.5,0.3123237721836152
15852,255.0,46,0.46,0.775809406271288
15853,255.0,62,0.62,0.544659734780053
15854,255.0,63,0.63,0.8263608554393307
15855,255.0,42,0.42,0.5092841809967591
15856,255.0,49,0.49,0.9406354486503192
15857,255.0,45,0.45,0.586179177664289
15858,255.0,60,0.6,0.6977838947731392
15859,255.0,57,0.57,0.6678974295816823
15860,255.0,41,0.41,0.7934755553692096
15861,255.0,45,0.45,0.5241741264025753
15862,255.0,44,0.44,0.4326324690675463
15863,255.0,79,0.79,1.0
15864,255.0,69,0.69,0.5467094667825092
15865,255.0,40,0.4,0.5138765360547591
15866,255.0,56,0.56,0.9458971363613398
15867,255.0,58,0.58,0.6739882294947227
15868,255.0,68,0.68,0.7601200002458334
15869,255.0,44,0.44,0.22048305859713874
15870,255.0,45,0.45,0.9169849671796558
15871,255.0,81,0.81,0.7920194396698488
15872,255.0,75,0.75,0.36129994107712005
15873,255.0,42,0.42,0.7717758660893156
15874,255.0,53,0.53,0.6274923685944096
15875,255.0,90,0.9,0.7145259998285959
15876,255.0,40,0.4,0.7767341826326958
15877,255.0,50,0.5,0.6044906572140928
15878,255.0,45,0.45,0.9676830153028082
15879,255.0,54,0.54,0.3534862395203943
15880,255.0,37,0.37,0.5488803503312002
15881,255.0,59,0.59,0.7037606025651677
15882,255.0,54,0.54,0.5852238920677961
15883,255.0,57,0.57,0.8363827326084865
15884,255.0,38,0.38,0.5535455380762796
15885,255.0,87,0.87,0.503049379008281
15886,255.0,70,0.7,0.8334786309341623
15887,255.0,39,0.39,1.0
15888,255.0,95,0.95,0.8998928169401452
15889,255.0,72,0.72,0.7219515211986728
15890,255.0,77,0.77,0.5504243945103307
15891,255.0,38,0.38,0.9161741556136066
15892,255.0,53,0.53,0.33224679351744485
15893,255.0,69,0.69,0.816322550251816
15894,255.0,48,0.48,0.42353620494665384
15895,255.0,51,0.51,0.9323674864240955
15896,255.0,57,0.57,0.6609121621876951
15897,255.0,58,0.58,0.5801222071586803
15898,255.0,34,0.34,0.4492873615619449
15899,255.0,54,0.54,0.6452823962175339
15900,255.0,62,0.62,0.7169399273425806
15901,255.0,51,0.51,0.7564841041132753
15902,255.0,54,0.54,0.6864075227670365
15903,255.0,47,0.47,0.7408394937228173
15904,255.0,53,0.53,1.0
15905,255.0,60,0.6,0.8543816174621754
15906,255.0,70,0.7,0.833629875808418
15907,255.0,49,0.49,0.7332013769642391
15908,255.0,47,0.47,0.5700855824386769
15909,255.0,86,0.86,0.5537550861897675
15910,255.0,80,0.8,0.5175367505362722
15911,255.0,81,0.81,0.811909386860475
15912,255.0,86,0.86,0.5208170248860146
15913,255.0,51,0.51,0.6829320582928105
15914,255.0,94,0.94,0.5033296618833226
15915,255.0,55,0.55,0.9968643683029368
15916,255.0,42,0.42,0.856813795391666
15917,255.0,62,0.62,0.6479711162521882
15918,255.0,50,0.5,0.7851830485124148
15919,255.0,61,0.61,0.6626382914213962
15920,255.0,56,0.56,0.9244064307100293
15921,255.0,76,0.76,0.7132550132165122
15922,255.0,68,0.68,0.8386027439369426
15923,256.0,65,0.65,0.5210860304826915
15924,256.0,72,0.72,0.947045955598625
15925,256.0,78,0.78,0.780801557350325
15926,256.0,84,0.84,1.0
15927,256.0,91,0.91,0.3275718481509312
15928,256.0,77,0.77,0.6225698072788631
15929,256.0,81,0.81,0.5654975473979913
15930,256.0,43,0.43,0.7365026275349642
15931,256.0,51,0.51,0.5983710959027142
15932,256.0,35,0.35,0.23145370269798748
15933,256.0,83,0.83,1.0
15934,256.0,63,0.63,0.595018202651844
15935,256.0,89,0.89,0.6887367670107045
15936,256.0,98,0.98,1.0
15937,256.0,45,0.45,0.5226123959742929
15938,256.0,41,0.41,0.4057001539526655
15939,256.0,76,0.76,0.6574313673750496
15940,256.0,36,0.36,1.0
15941,256.0,59,0.59,0.6909811101624205
15942,256.0,66,0.66,0.7661781560975467
15943,256.0,77,0.77,0.9205252616765583
15944,256.0,58,0.58,0.4196031463434214
15945,256.0,52,0.52,0.5042725022780656
15946,256.0,45,0.45,0.7843027294312923
15947,256.0,68,0.68,0.8851594086865937
15948,256.0,52,0.52,0.2
15949,256.0,62,0.62,0.9580191625366767
15950,256.0,44,0.44,0.440038151876933
15951,256.0,43,0.43,0.8447640031481014
15952,256.0,42,0.42,0.7210769721216986
15953,256.0,41,0.41,0.4821222485077252
15954,256.0,50,0.5,0.8911450385902463
15955,256.0,55,0.55,0.9543763276811115
15956,256.0,58,0.58,1.0
15957,256.0,78,0.78,0.8518681660493409
15958,256.0,51,0.51,1.0
15959,256.0,52,0.52,0.3053153261748239
15960,256.0,60,0.6,0.5035415513525139
15961,256.0,78,0.78,0.8451633516361876
15962,256.0,51,0.51,0.5224213973113678
15963,256.0,57,0.57,0.5717532384285889
15964,256.0,79,0.79,0.8112031428516091
15965,256.0,46,0.46,0.610977092269815
15966,256.0,48,0.48,0.6690448652126453
15967,256.0,47,0.47,0.9054157875922959
15968,256.0,85,0.85,1.0
15969,256.0,42,0.42,0.602852790402395
15970,256.0,80,0.8,0.9081744386816913
15971,256.0,74,0.74,0.701812010751351
15972,256.0,73,0.73,0.6877108638158984
15973,256.0,87,0.87,0.9723422912451996
15974,256.0,78,0.78,0.6650462321398452
15975,256.0,79,0.79,0.7184348336478434
15976,256.0,60,0.6,0.5086127641381664
15977,256.0,48,0.48,0.5404598667117942
15978,256.0,88,0.88,0.5524333604565017
15979,256.0,98,0.98,0.6541693728198491
15980,256.0,51,0.51,0.5877011483541701
15981,256.0,84,0.84,0.6422276487660431
15982,256.0,56,0.56,0.9131502257994086
15983,256.0,54,0.54,0.29384074610678823
15984,256.0,46,0.46,0.49782437154379217
15985,256.0,38,0.38,0.8378658373674674
15986,256.0,46,0.46,0.93118960149701
15987,256.0,50,0.5,1.0
15988,256.0,91,0.91,1.0
15989,256.0,36,0.36,0.5777789835891004
15990,256.0,44,0.44,0.7227254722475092
15991,256.0,47,0.47,1.0
15992,256.0,66,0.66,0.6399192082962452
15993,256.0,38,0.38,0.7838434026159538
15994,256.0,55,0.55,0.7884873825761429
15995,256.0,59,0.59,0.550064977605127
15996,256.0,35,0.35,0.6450249121417523
15997,256.0,40,0.4,1.0
15998,256.0,54,0.54,0.801414108253296
15999,257.0,83,0.83,0.7778369347848689
16000,257.0,96,0.96,0.5059624726879995
16001,257.0,84,0.84,0.8912498300401278
16002,257.0,70,0.7,0.43340475289687413
